op	Tax
operon100_752	Mannheimia_haemolytica
operon100_753	Piscirickettsia_salmonis
operon100_754	Acinetobacter_sp
operon100_755	Pseudomonadaceae_bacterium
operon100_756	Streptococcus_agalactiae
operon100_757	Escherichia_coli
operon100_758	Mycobacterium_smegmatis
operon100_759	Campylobacter_jejuni
operon100_760	Treponema_pallidum
operon100_761	Neisseria_meningitidis
operon100_762	Ensifer_adhaerens
operon100_763	Lactobacillus_pentosus
operon100_764	Streptococcus_salivarius
operon100_765	Streptococcus_pneumoniae
operon100_766	Staphylococcus_aureus
operon100_767	Streptococcus_pneumoniae
operon100_768	Haematospirillum_jordaniae
operon100_769	Staphylococcus_aureus
operon100_770	Ralstonia_solanacearum
operon100_771	Flavobacterium_columnare
operon100_772	Streptococcus_pneumoniae
operon100_773	Escherichia_coli
operon100_774	Streptococcus_pneumoniae
operon100_775	Burkholderia_thailandensis
operon100_776	Mesorhizobium_sp
operon100_777	Escherichia_coli
operon100_778	Campylobacter_jejuni
operon100_779	Acinetobacter_baumannii
operon100_780	Pseudomonas_aeruginosa
operon100_781	Agrobacterium_sp
operon100_782	Aeromonas_hydrophila
operon100_783	Corynebacterium_diphtheriae
operon100_784	Campylobacter_jejuni
operon100_785	Ureaplasma_urealyticum
operon100_786	Vibrio_parahaemolyticus
operon100_787	
operon100_788	Francisella_tularensis
operon100_789	Listeria_monocytogenes
operon100_790	Gluconacetobacter_xylinus
operon100_791	Pseudomonas_mendocina
operon100_792	Mycobacterium_avium
operon100_793	Streptococcus_pneumoniae
operon100_794	Scardovia_wiggsiae
operon100_795	Escherichia_coli
operon100_796	Streptococcus_pneumoniae
operon100_797	Corynebacterium_diphtheriae
operon100_798	Streptomyces_sp
operon100_799	Propionibacterium_freudenreichii
operon100_800	Sphingomonas_sp
operon100_801	Yersinia_enterocolitica
operon100_802	Bifidobacterium_bifidum
operon100_803	Pandoraea_faecigallinarum
operon100_804	Corynebacterium_kroppenstedtii
operon100_805	Staphylococcus_aureus
operon100_806	Riemerella_anatipestifer
operon100_807	Porphyromonas_gingivalis
operon100_808	Neisseria_meningitidis
operon100_809	Listeria_monocytogenes
operon100_810	Oenococcus_oeni
operon100_811	Staphylococcus_aureus
operon100_812	Burkholderia_ubonensis
operon100_813	Lactobacillus_casei
operon100_814	Campylobacter_jejuni
operon100_815	Mycobacterium_sp
operon100_816	Lactobacillus_plantarum
operon100_817	Pseudomonas_syringae
operon100_818	Lampropedia_cohaerens
operon100_819	Streptomyces_bingchenggensis
operon100_820	Yersinia_pestis
operon100_821	Streptococcus_mutans
operon100_822	Neisseria_meningitidis
operon100_823	Bacillus_amyloliquefaciens
operon100_824	Neisseria_meningitidis
operon100_825	Enterobacter_cloacae
operon100_826	Neisseria_meningitidis
operon100_827	Streptococcus_pneumoniae
operon100_828	Corynebacterium_pseudotuberculosis
operon100_829	Chromobacterium_violaceum
operon100_830	Rathayibacter_toxicus
operon100_831	Xylella_fastidiosa
operon100_832	Streptococcus_pneumoniae
operon100_833	Bartonella_tamiae
operon100_834	Acinetobacter_baumannii
operon100_835	Acinetobacter_baumannii
operon100_836	Escherichia_coli
operon100_837	Pseudomonas_aeruginosa
operon100_838	Staphylococcus_aureus
operon100_839	Enterococcus_durans
operon100_840	Acinetobacter_nosocomialis
operon100_841	Bordetella_avium
operon100_842	Acinetobacter_sp
operon100_843	Enterococcus_faecalis
operon100_844	Streptococcus_pneumoniae
operon100_845	Rhodococcus_equi
operon100_846	Neisseria_meningitidis
operon100_847	Pseudomonas_protegens
operon100_848	Escherichia_coli
operon100_849	Streptococcus_pneumoniae
operon100_850	Clostridium_botulinum
operon100_851	Streptococcus_anginosus
operon100_852	Burkholderia_sp
operon100_853	Leisingera_sp
operon100_854	Streptococcus_gallolyticus
operon100_855	Prevotella_sp
operon100_856	Acinetobacter_baumannii
operon100_857	Escherichia_coli
operon100_858	Ralstonia_solanacearum
operon100_859	Pseudomonas_stutzeri
operon100_860	Serratia_plymuthica
operon100_861	Burkholderia_fungorum
operon100_862	Escherichia_coli
operon100_863	Acinetobacter_baumannii
operon100_864	Escherichia_coli
operon100_865	Escherichia_coli
operon100_866	Staphylococcus_aureus
operon100_867	Streptococcus_agalactiae
operon100_868	Rufibacter_sp
operon100_869	Bacillus_cereus
operon100_870	Pseudomonas_sp
operon100_871	Pannonibacter_phragmitetus
operon100_872	Lactobacillus_reuteri
operon100_873	Psychrobacter_urativorans
operon100_874	Escherichia_coli
operon100_875	Psychrobacter_sp
operon100_876	Pseudomonas_fluorescens
operon100_877	Cyclobacterium_amurskyense
operon100_878	Methylobacterium_sp
operon100_879	Kocuria_rhizophila
operon100_880	Martelella_endophytica
operon100_881	Neisseria_meningitidis
operon100_882	Defluviitoga_tunisiensis
operon100_883	Mesorhizobium_sp
operon100_884	Agrobacterium_tumefaciens
operon100_885	Bacteroides_dorei
operon100_886	Acinetobacter_nosocomialis
operon100_887	Asaia_bogorensis
operon100_888	Taylorella_equigenitalis
operon100_889	Staphylococcus_aureus
operon100_890	Streptococcus_pneumoniae
operon100_891	Lactobacillus_reuteri
operon100_892	Pasteurella_multocida
operon100_893	Brucella_microti
operon100_894	Shigella_flexneri
operon100_895	Phaeobacter_gallaeciensis
operon100_896	Brucella_melitensis
operon100_897	Campylobacter_jejuni
operon100_898	Campylobacter_jejuni
operon100_899	Burkholderia_sp
operon100_900	Burkholderia_plantarii
operon100_901	Neisseria_gonorrhoeae
operon100_902	Neisseria_gonorrhoeae
operon100_903	Marinobacter_sp
operon100_904	Enterobacter_sp
operon100_905	Rhodobacter_sphaeroides
operon100_906	Kineococcus_radiotolerans
operon100_907	Legionella_pneumophila
operon100_908	Bordetella_hinzii
operon100_909	Campylobacter_jejuni
operon100_910	Staphylococcus_aureus
operon100_911	Staphylococcus_aureus
operon100_912	Aggregatibacter_actinomycetemcomitans
operon100_913	Burkholderia_sp
operon100_914	Treponema_pallidum
operon100_915	Burkholderia_pseudomallei
operon100_916	Streptococcus_pyogenes
operon100_917	Streptococcus_mitis
operon100_918	Staphylococcus_aureus
operon100_919	Enterobacter_sp
operon100_920	Acinetobacter_pittii
operon100_921	Actinobacillus_succinogenes
operon100_922	Francisella_tularensis
operon100_923	Porphyromonas_gingivalis
operon100_924	Neisseria_meningitidis
operon100_925	Staphylococcus_aureus
operon100_926	Bacteroides_caccae
operon100_927	Pseudomonas_aeruginosa
operon100_928	Bacillus_thuringiensis
operon100_929	Escherichia_coli
operon100_930	Pseudomonas_stutzeri
operon100_931	Staphylococcus_aureus
operon100_932	Propionibacterium_acidipropionici
operon100_933	Pseudomonas_aeruginosa
operon100_934	Bordetella_bronchiseptica
operon100_935	Pseudomonas_fluorescens
operon100_936	Streptococcus_agalactiae
operon100_937	Klebsiella_pneumoniae
operon100_938	Bartonella_alsatica
operon100_939	Neisseria_meningitidis
operon100_940	Burkholderia_pseudomallei
operon100_941	Propionibacterium_sp
operon100_942	Moraxella_catarrhalis
operon100_943	Streptococcus_pneumoniae
operon100_944	Cronobacter_sakazakii
operon100_945	Mycobacterium_tuberculosis
operon100_946	Streptococcus_mutans
operon100_947	Neisseria_meningitidis
operon100_948	Streptococcus_pneumoniae
operon100_949	Streptococcus_pneumoniae
operon100_950	Neisseria_meningitidis
operon100_951	Streptococcus_pneumoniae
operon100_952	Capnocytophaga_ochracea
operon100_953	Yersinia_pseudotuberculosis
operon100_954	Neisseria_meningitidis
operon100_955	Leuconostoc_gelidum
operon100_956	Sphingobium_ummariense
operon100_957	Leuconostoc_citreum
operon100_958	Chryseobacterium_sp
operon100_959	Clavibacter_michiganensis
operon100_960	Gluconacetobacter_diazotrophicus
operon100_961	Bacillus_amyloliquefaciens
operon100_962	Streptococcus_pneumoniae
operon100_963	Acinetobacter_baumannii
operon100_964	Mycobacterium_tuberculosis
operon100_965	Rhodococcus_erythropolis
operon100_966	Streptococcus_pneumoniae
operon100_967	Streptococcus_pneumoniae
operon100_968	Acinetobacter_baumannii
operon100_969	Bifidobacterium_pseudocatenulatum
operon100_970	Neisseria_meningitidis
operon100_971	Propionibacterium_acnes
operon100_972	Neisseria_meningitidis
operon100_973	Haemophilus_somnus
operon100_974	Pseudomonas_aeruginosa
operon100_975	Parascardovia_denticolens
operon100_976	Neisseria_meningitidis
operon100_977	Burkholderia_pseudomallei
operon100_978	Mycoplasma_canis
operon100_979	Enterobacter_aerogenes
operon100_980	Neisseria_meningitidis
operon100_981	Rhizobium_sp
operon100_982	Burkholderia_pseudomallei
operon100_983	Bacillus_sp
operon100_984	Neisseria_meningitidis
operon100_985	Staphylococcus_aureus
operon100_986	Staphylococcus_aureus
operon100_987	Aeromonas_enteropelogenes
operon100_988	Neisseria_meningitidis
operon100_989	Lysinibacillus_varians
operon100_990	Streptococcus_suis
operon100_991	Escherichia_coli
operon100_992	Enterococcus_faecalis
operon100_993	Rhizobium_sp
operon100_994	Bifidobacterium_longum
operon100_995	Pseudomonas_savastanoi
operon100_996	Ochrobactrum_anthropi
operon100_997	Escherichia_coli
operon100_998	Bacillus_smithii
operon100_999	Neisseria_meningitidis
operon100_1000	Acinetobacter_harbinensis
operon100_1001	Riemerella_anatipestifer
operon100_1002	Streptococcus_agalactiae
operon100_1003	Neisseria_meningitidis
operon100_1004	Acinetobacter_baumannii
operon100_1005	Streptomyces_ambofaciens
operon100_1006	Rhizobacter_sp
operon100_1007	Delftia_acidovorans
operon100_1008	Bacillus_thuringiensis
operon100_1009	Mycobacterium_tuberculosis
operon100_1010	Ralstonia_pickettii
operon100_1011	Streptococcus_equi
operon100_1012	Acinetobacter_baumannii
operon100_1013	Escherichia_coli
operon100_1014	Aggregatibacter_actinomycetemcomitans
operon100_1015	Neisseria_meningitidis
operon100_1016	Phaeobacter_gallaeciensis
operon100_1017	Planococcus_kocurii
operon100_1018	Acinetobacter_baumannii
operon100_1019	Campylobacter_coli
operon100_1020	Yersinia_pestis
operon100_1021	Staphylococcus_aureus
operon100_1022	Pantoea_ananatis
operon100_1023	Zymomonas_mobilis
operon100_1024	Campylobacter_coli
operon100_1025	Bacteroides_dorei
operon100_1026	Streptococcus_suis
operon100_1027	Pseudomonas_syringae
operon100_1028	Acinetobacter_sp
operon100_1029	Escherichia_coli
operon100_1030	Streptococcus_pneumoniae
operon100_1031	Burkholderia_thailandensis
operon100_1032	Staphylococcus_aureus
operon100_1033	Neisseria_gonorrhoeae
operon100_1034	Streptococcus_suis
operon100_1035	Treponema_pallidum
operon100_1036	Mycobacterium_tuberculosis
operon100_1037	Bifidobacterium_longum
operon100_1038	Mycobacterium_tuberculosis
operon100_1039	Streptococcus_agalactiae
operon100_1040	Corynebacterium_diphtheriae
operon100_1041	Bifidobacterium_breve
operon100_1042	Geobacter_pickeringii
operon100_1043	Corynebacterium_diphtheriae
operon100_1044	Serratia_plymuthica
operon100_1045	Klebsiella_pneumoniae
operon100_1046	Chlamydia_psittaci
operon100_1047	Bacillus_subtilis
operon100_1048	Campylobacter_coli
operon100_1049	Escherichia_coli
operon100_1050	Burkholderia_ubonensis
operon100_1051	Streptococcus_pneumoniae
operon100_1052	Gluconobacter_oxydans
operon100_1053	Dichelobacter_nodosus
operon100_1054	Arcobacter_butzleri
operon100_1055	Mannheimia_varigena
operon100_1056	Alicycliphilus_denitrificans
operon100_1057	Pseudomonas_aeruginosa
operon100_1058	Alteromonas_macleodii
operon100_1059	Psychrobacter_cryohalolentis
operon100_1060	Escherichia_coli
operon100_1061	Streptosporangium_roseum
operon100_1062	Vibrio_cholerae
operon100_1063	Stenotrophomonas_acidaminiphila
operon100_1064	Staphylococcus_aureus
operon100_1065	Acinetobacter_baumannii
operon100_1066	Ralstonia_sp
operon100_1067	Campylobacter_concisus
operon100_1068	Eikenella_corrodens
operon100_1069	Lactobacillus_reuteri
operon100_1070	Bacillus_thuringiensis
operon100_1071	Lactobacillus_plantarum
operon100_1072	Dermacoccus_nishinomiyaensis
operon100_1073	Staphylococcus_aureus
operon100_1074	Streptococcus_suis
operon100_1075	Streptococcus_pneumoniae
operon100_1076	Streptococcus_pneumoniae
operon100_1077	Neisseria_gonorrhoeae
operon100_1078	Marinobacter_psychrophilus
operon100_1079	Zymomonas_mobilis
operon100_1080	Pseudomonas_syringae
operon100_1081	Ottowia_sp
operon100_1082	Hahella_chejuensis
operon100_1083	Acinetobacter_baumannii
operon100_1084	Streptococcus_pneumoniae
operon100_1085	Gluconacetobacter_xylinus
operon100_1086	Acinetobacter_baumannii
operon100_1087	Acinetobacter_baumannii
operon100_1088	Staphylococcus_aureus
operon100_1089	Enterococcus_faecalis
operon100_1090	Enterococcus_faecalis
operon100_1091	Streptococcus_mitis
operon100_1092	Escherichia_coli
operon100_1093	Staphylococcus_aureus
operon100_1094	Streptococcus_intermedius
operon100_1095	Staphylococcus_aureus
operon100_1096	Amycolatopsis_methanolica
operon100_1097	Pseudomonas_chlororaphis
operon100_1098	Bacteroides_fragilis
operon100_1099	Pseudomonas_aeruginosa
operon100_1100	Corynebacterium_diphtheriae
operon100_1101	Staphylococcus_aureus
operon100_1102	Streptococcus_pyogenes
operon100_1103	Bacillus_amyloliquefaciens
operon100_1104	Bacillus_cereus
operon100_1105	Enterococcus_faecalis
operon100_1106	Mycobacterium_tuberculosis
operon100_1107	Mycoplasma_hyosynoviae
operon100_1108	Streptococcus_pneumoniae
operon100_1109	Pandoraea_vervacti
operon100_1110	Pseudomonas_aeruginosa
operon100_1111	Streptococcus_pneumoniae
operon100_1112	Streptococcus_pneumoniae
operon100_1113	Acinetobacter_baumannii
operon100_1114	Leuconostoc_gasicomitatum
operon100_1115	Streptomyces_thermoautotrophicus
operon100_1116	Salmonella_enterica
operon100_1117	Leisingera_methylohalidivorans
operon100_1118	Streptococcus_pneumoniae
operon100_1119	Capnocytophaga_sp
operon100_1120	Streptococcus_pneumoniae
operon100_1121	Brucella_abortus
operon100_1122	Chromobacterium_violaceum
operon100_1123	Mycobacterium_smegmatis
operon100_1124	Streptococcus_suis
operon100_1125	Streptococcus_pneumoniae
operon100_1126	Staphylococcus_aureus
operon100_1127	Psychrobacter_arcticus
operon100_1128	Lactobacillus_reuteri
operon100_1129	Streptococcus_pyogenes
operon100_1130	Escherichia_coli
operon100_1131	Pseudomonas_syringae
operon100_1132	Streptococcus_pyogenes
operon100_1133	Psychrobacter_sp
operon100_1134	Lactobacillus_johnsonii
operon100_1135	Alteromonas_mediterranea
operon100_1136	Dechloromonas_denitrificans
operon100_1137	Acinetobacter_baumannii
operon100_1138	Streptococcus_pneumoniae
operon100_1139	Acinetobacter_calcoaceticus
operon100_1140	Gluconobacter_oxydans
operon100_1141	Rothia_mucilaginosa
operon100_1142	Psychrobacter_sp
operon100_1143	Paenibacillus_mucilaginosus
operon100_1144	Acinetobacter_baumannii
operon100_1145	Ruminococcus_bicirculans
operon100_1146	Corynebacterium_diphtheriae
operon100_1147	Phaeobacter_inhibens
operon100_1148	Neisseria_meningitidis
operon100_1149	Neisseria_gonorrhoeae
operon100_1150	Acinetobacter_baumannii
operon100_1151	Francisella_noatunensis
operon100_1152	Pseudomonas_syringae
operon100_1153	Mycoplasma_pneumoniae
operon100_1154	Streptococcus_pyogenes
operon100_1155	Mannheimia_haemolytica
operon100_1156	Klebsiella_pneumoniae
operon100_1157	Escherichia_coli
operon100_1158	Actinomyces_europaeus
operon100_1159	Bacillus_sp
operon100_1160	Streptococcus_agalactiae
operon100_1161	Bacillus_subtilis
operon100_1162	Pseudomonas_alkylphenolia
operon100_1163	Streptococcus_pneumoniae
operon100_1164	Arcobacter_butzleri
operon100_1165	Staphylococcus_schleiferi
operon100_1166	Haemophilus_ducreyi
operon100_1167	Streptococcus_pneumoniae
operon100_1168	Neisseria_meningitidis
operon100_1169	Streptococcus_agalactiae
operon100_1170	Staphylococcus_aureus
operon100_1171	Streptococcus_pneumoniae
operon100_1172	Gluconacetobacter_sp
operon100_1173	Bordetella_sp
operon100_1174	Acinetobacter_sp
operon100_1175	Arthrobacter_arilaitensis
operon100_1176	Burkholderia_pseudomallei
operon100_1177	Burkholderia_sp
operon100_1178	Streptococcus_pneumoniae
operon100_1179	Escherichia_coli
operon100_1180	Streptococcus_agalactiae
operon100_1181	Arthrobacter_sp
operon100_1182	Streptococcus_equi
operon100_1183	Staphylococcus_aureus
operon100_1184	Gluconacetobacter_diazotrophicus
operon100_1185	Methylotenera_versatilis
operon100_1186	Limnohabitans_sp
operon100_1187	Lactobacillus_gasseri
operon100_1188	Bacillus_pumilus
operon100_1189	Pseudogulbenkiania_sp
operon100_1190	Streptococcus_pneumoniae
operon100_1191	Campylobacter_jejuni
operon100_1192	Burkholderia_cepacia
operon100_1193	Staphylococcus_aureus
operon100_1194	Escherichia_coli
operon100_1195	Corynebacterium_diphtheriae
operon100_1196	Staphylococcus_aureus
operon100_1197	Burkholderia_gladioli
operon100_1198	Mycobacterium_haemophilum
operon100_1199	Burkholderia_ubonensis
operon100_1200	Yersinia_pestis
operon100_1201	Streptococcus_pyogenes
operon100_1202	Herbaspirillum_sp
operon100_1203	Streptococcus_dysgalactiae
operon100_1204	Legionella_pneumophila
operon100_1205	Serratia_sp
operon100_1206	Yersinia_pestis
operon100_1207	Pseudomonas_azotoformans
operon100_1208	Streptococcus_pneumoniae
operon100_1209	Shigella_boydii
operon100_1210	Streptococcus_pneumoniae
operon100_1211	Bifidobacterium_longum
operon100_1212	Corynebacterium_deserti
operon100_1213	Staphylococcus_aureus
operon100_1214	Novosphingobium_aromaticivorans
operon100_1215	Burkholderia_pseudomallei
operon100_1216	Rhodobacter_sphaeroides
operon100_1217	Actinobacillus_pleuropneumoniae
operon100_1218	Pseudomonas_sp
operon100_1219	Pseudomonas_aeruginosa
operon100_1220	Burkholderia_cenocepacia
operon100_1221	Thauera_humireducens
operon100_1222	Bifidobacterium_breve
operon100_1223	Bifidobacterium_adolescentis
operon100_1224	Treponema_denticola
operon100_1225	Burkholderia_sp
operon100_1226	Azospirillum_brasilense
operon100_1227	Bordetella_bronchiseptica
operon100_1228	Enterococcus_faecalis
operon100_1229	Acinetobacter_sp
operon100_1230	Enterococcus_faecalis
operon100_1231	Klebsiella_pneumoniae
